2016,goml,superboomfan,kerokeroppi,kirby,pika,1,bracket,wf,2,5
2016,goml,superboomfan,kerokeroppi,kirby,pika,2,bracket,wf,3,5
2016,goml,superboomfan,kerokeroppi,pika,pika,1,bracket,wf,4,5
2016,goml,wizzrobe,revan,yoshi,kirby,1,bracket,top8,1,5
2016,goml,wizzrobe,revan,yoshi,kirby,2,bracket,top8,2,5
2016,goml,wizzrobe,revan,yoshi,kirby,2,bracket,top8,3,5
2016,goml,wizzrobe,revan,yoshi,kirby,2,bracket,top8,4,5
2016,goml,derek,thez,pika,yoshi,1,bracket,top8,1,5
2016,goml,derek,thez,pika,falcon,1,bracket,top8,2,5
2016,goml,derek,thez,pika,pika,2,bracket,top8,3,5
2016,goml,derek,thez,pika,pika,2,bracket,top8,4,5
2016,goml,derek,thez,pika,pika,2,bracket,top8,5,5
2016,goml,ybombb,revan,puff,kirby,2,bracket,top8,1,5
2016,goml,ybombb,revan,puff,kirby,2,bracket,top8,2,5
2016,goml,ybombb,revan,falcon,kirby,2,bracket,top8,3,5
2016,goml,derek,barksanchez,pika,pika,2,bracket,top8,1,5
2016,goml,derek,barksanchez,pika,pika,1,bracket,top8,2,5
2016,goml,derek,barksanchez,pika,pika,1,bracket,top8,3,5
2016,goml,derek,barksanchez,pika,pika,1,bracket,top8,4,5
2016,goml,wizzrobe,kerokeroppi,yoshi,kirby,1,bracket,top8,1,5
2016,goml,wizzrobe,kerokeroppi,yoshi,pika,1,bracket,top8,2,5
2016,goml,wizzrobe,kerokeroppi,yoshi,pika,2,bracket,top8,3,5
2016,goml,wizzrobe,kerokeroppi,yoshi,pika,2,bracket,top8,4,5
2016,goml,wizzrobe,kerokeroppi,yoshi,pika,2,bracket,top8,5,5
2016,goml,superboomfan,thez,kirby,pika,1,bracket,top8,1,5
2016,goml,superboomfan,thez,kirby,pika,1,bracket,top8,2,5
2016,goml,superboomfan,thez,kirby,pika,1,bracket,top8,3,5
2016,goml,barksanchez,sextc,pika,falcon,1,bracket,top16,1,3
2016,goml,barksanchez,sextc,pika,falcon,1,bracket,top16,2,3
2016,goml,superboomfan,ybombb,falcon,puff,1,bracket,top16,1,3
2016,goml,superboomfan,ybombb,falcon,falcon,1,bracket,top16,2,3
2016,goml,sextc,jam,falcon,pika,1,bracket,top32,1,3
2016,goml,sextc,jam,falcon,pika,1,bracket,top32,2,3
2016,goml,nintendude,thez,fox,fox,2,bracket,top32,1,3
2016,goml,nintendude,thez,fox,fox,2,bracket,top32,2,3
2016,goml,shears,derek,pika,pika,2,bracket,top32,1,3
2016,goml,shears,derek,yoshi,pika,1,bracket,top32,2,3
2016,goml,fireblaster,kerokeroppi,yoshi,kirby,2,bracket,top16,1,3
2016,goml,fireblaster,kerokeroppi,yoshi,pika,2,bracket,top16,2,3
2016,goml,revan,shears,kirby,pika,1,bracket,top32,1,3
2016,goml,revan,shears,kirby,pika,1,bracket,top32,2,3
2016,goml,janco,superboomfan,pika,falcon,2,bracket,top32,1,3
2016,goml,janco,superboomfan,pika,falcon,2,bracket,top32,2,3
2016,goml,daniels,keagsbsmashin,pika,pika,1,pools,pools,1,3
2016,goml,daniels,keagsbsmashin,pika,kirby,1,pools,pools,2,3
2016,goml,khakis,marlwolf,puff,falcon,2,pools,pools,1,3
2016,goml,khakis,marlwolf,puff,falcon,2,pools,pools,2,3
2016,goml,ybombb,daniels,puff,fox,1,pools,pools,1,3
2016,goml,ybombb,daniels,falcon,fox,1,pools,pools,2,3
2016,goml,fckvwls,derek,falcon,pika,2,pools,pools,1,3
2016,goml,fckvwls,derek,falcon,pika,1,pools,pools,2,3
2016,goml,fckvwls,derek,falcon,pika,2,pools,pools,3,3
2016,goml,marlwolf,jam,falcon,pika,2,pools,pools,1,3
